date,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_final_m3s
2013-09-14,2.3560807704925537,1.8882636067497311,0.2158803641796112,0.13103523193704258,0.15169601289153545,4.742955986250474
2013-09-15,2.3560807704925537,1.8715633007156507,0.2384735345840454,0.1313140015022076,0.151956656277484,4.749388263571942
2013-09-16,2.3560807704925537,1.7918910002968866,0.2254076600074768,0.13662335535198478,0.15810768063580208,4.668110466784704
2013-09-17,2.6503138542175293,1.8764256776719246,0.24227093160152435,0.1384265670440262,0.16044966414024386,5.0678866946752485
2013-09-18,2.4894521236419678,1.8895379942268589,0.2774760127067566,0.13274702321174323,0.1530991111258581,4.942312264913184
2013-09-19,2.677004814147949,1.8600440526819266,0.29059094190597534,0.13328700455570666,0.154071781855488,5.114998595147046
2013-09-20,3.791419267654419,1.8143068864898955,0.4242318272590637,0.137043264573956,0.15915315882403272,6.3261544048013665
2013-09-21,3.0249435901641846,1.8168309028974567,0.31260478496551514,0.1306459835743534,0.155463437594704,5.440488699196213
2013-09-22,3.4811277389526367,1.8115863504475942,0.3632497787475586,0.131819078719967,0.15684557048678452,5.944628517354541
2013-09-23,2.819037914276123,1.7873430466906042,0.3042243719100952,0.1292042486349235,0.1553272732306586,5.195136854742405
2013-09-24,3.060727596282959,1.7512462037724408,0.30584442615509033,0.1320642189700036,0.15466346313662852,5.404545908317123
2013-09-25,3.0566365718841553,1.6752966431932412,0.3155862092971802,0.13154071550744204,0.15377506676935687,5.332835206651375
2013-09-26,2.794665575027466,1.6112712376056435,0.3004665672779083,0.13025933698202052,0.15226939384846658,4.988932110741505
2013-09-27,3.2130587100982666,1.759683160787107,0.32948020100593567,0.1285422585402638,0.1529478019151879,5.583712132346761
2013-09-28,2.4442999362945557,1.6969350636076364,0.2232312560081482,0.128224081510684,0.14983270622683503,4.642523043647859
2013-09-29,2.4573416709899902,1.601472926687162,0.23843367397785187,0.12627946126311784,0.1475810971512452,4.571108830069367
2013-09-30,2.1269233226776123,1.4149072724397214,0.23181384801864624,0.1254797161572056,0.14409772072921706,4.0432218800224025
2013-10-01,2.1816043853759766,1.3046329029276813,0.23742720484733582,0.12191640845388435,0.1347050453448417,3.9802859469497194
2013-10-02,2.303297758102417,1.397222628539604,0.23020672798156738,0.12213673474378285,0.13595007824661595,4.188813927613987
2013-10-03,2.130791425704956,1.339636639326233,0.21090459823608398,0.12138047091529319,0.13308857014640996,3.935801704328976
2013-10-04,1.9663336277008057,1.2820584409130595,0.21958805620670319,0.12137835494474555,0.13311063146263044,3.7224691112279444
2013-10-05,2.0994114875793457,1.2767485343738851,0.2140432447195053,0.12108015286013803,0.13240566926688419,3.843689088799758
2013-10-06,2.1491663455963135,1.3133461845043395,0.21766725182533264,0.12050092008100571,0.12198374798569042,3.922664449992682
2013-10-07,2.287036418914795,1.3223309349622068,0.21070823073387146,0.12181223592984582,0.12414843159205698,4.0660362521327755
2013-10-08,2.33339786529541,1.328694315193907,0.2164168655872345,0.12769072422930844,0.13458789517983613,4.140787665485696
2013-10-09,2.33339786529541,1.3984445011314866,0.22343024611473083,0.12623983873884315,0.135842463772985,4.2173549150534555
2013-10-10,2.380619525909424,1.592853046388178,0.21975332498550415,0.12196879015527423,0.1313836609430278,4.446578348381409
2013-10-11,2.180678367614746,1.6137895325956761,0.2048734724521637,0.12143301854104102,0.12110411125132926,4.241878502454956
2013-10-12,2.5217981338500977,1.3279892915919458,0.266846239566803,0.09095155789483617,0.09635418086993709,4.3039394037736205
2013-10-13,2.850182294845581,1.3056242836243075,0.2849721908569336,0.07816082803156156,0.09222292629680716,4.611162523655191
2013-10-14,2.8217647075653076,0.9814244329562567,0.23584353923797607,0.05987424240300261,0.07320119166796102,4.172108113830503
2013-10-15,3.268766164779663,0.8778579126787531,0.21804441511631012,0.05774058833525004,0.07545340912282104,4.497862490032797
2013-10-16,3.3098855018615723,0.8523888579255501,0.1694154143333435,0.05275251409774681,0.07157749812568522,4.456019786343898
2013-10-17,2.6144700050354004,0.7720299640883745,0.1681227684020996,0.05251775122948603,0.06846701946934812,3.6756075082247084
2013-10-18,2.1196322441101074,0.7070459156510536,0.17506161332130432,0.0502328498663861,0.06472758335223627,3.1167002063010876
